trip_id,pickup_datetime,dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance_km,fare_amount,payment_type,driver_id
1188,2026-04-21 09:49:00,2026-04-21 10:08:09,-74.008765,40.703787,-73.990097,40.693719,2,1.93,59.2,tarjeta,177
1189,2026-04-05 14:24:00,2026-04-05 14:52:58,-74.010725,40.707068,-74.00637,40.697431,2,3.99,96.21,tarjeta,178
1190,2026-04-22 11:25:00,2026-04-22 11:38:03,-73.969929,40.781894,-73.969444,40.799935,2,1.98,53.85,efectivo,162
1191,2026-04-08 19:05:00,2026-04-08 19:40:09,-74.018626,40.694381,-73.991193,40.680828,2,5.28,117.27,efectivo,153
1192,2026-04-25 18:18:00,2026-04-25 18:50:42,-73.955553,40.732566,-73.938607,40.738214,1,4.34,91.26,app,174
1193,2026-04-01 08:56:00,2026-04-01 09:34:12,-73.995513,40.697004,-74.013861,40.712652,3,7.87,144.61,tarjeta,115
1194,2026-04-20 21:25:00,2026-04-20 21:49:31,-73.951567,40.777856,-73.991397,40.707715,4,3.01,90.12,efectivo,145
1195,2026-04-11 08:54:00,2026-04-11 09:32:28,-73.936649,40.732606,-73.998461,40.72395,1,6.52,133.88,tarjeta,164
1196,2026-04-05 14:56:00,2026-04-05 15:34:25,-74.011951,40.718436,-74.019796,40.696301,2,9.2,159.61,efectivo,117
1197,2026-04-17 08:46:00,2026-04-17 09:09:56,-74.005061,40.706364,-74.014383,40.70005,4,3.91,83.72,tarjeta,131
1198,2026-04-16 14:44:00,2026-04-16 15:16:11,-74.005948,40.723521,-74.014908,40.717999,2,6.88,134.26,tarjeta,122
1199,2026-04-16 17:08:00,2026-04-16 17:45:42,-73.946403,40.740154,-73.964637,40.754289,2,8.03,161.42,app,164
1200,2026-04-25 20:54:00,2026-04-25 21:22:06,-74.013792,40.679067,-74.01126,40.696361,2,7.72,140.66,efectivo,135
1201,2026-04-01 09:11:00,2026-04-01 09:59:47,-73.953015,40.805641,-73.99273,40.680134,2,7.56,177.07,efectivo,101
1202,2026-04-22 18:08:00,2026-04-22 18:45:32,-73.990567,40.692217,-74.006401,40.69897,2,8.67,125.25,app,123
1203,2026-04-08 04:12:00,2026-04-08 04:39:48,-74.015446,40.706044,-73.943285,40.745934,1,6.71,135.18,app,121
1204,2026-04-28 18:18:00,2026-04-28 18:45:20,-74.005958,40.677325,-73.992456,40.686404,1,3.24,70.78,app,155
1205,2026-04-23 17:05:00,2026-04-23 18:02:49,-73.997111,40.712453,-73.943288,40.727998,2,9.49,162.36,tarjeta,102
1206,2026-04-23 07:15:00,2026-04-23 07:57:33,-73.937691,40.746789,-73.993563,40.691026,2,7.08,144.18,efectivo,141
1207,2026-04-10 18:38:00,2026-04-10 19:19:20,-74.000397,40.717024,-73.941298,40.759315,1,8.48,151.86,app,168
1208,2026-04-26 15:15:00,2026-04-26 15:50:26,-74.00118,40.716971,-74.016052,40.699982,2,4.5,109.61,app,119
1209,2026-04-05 19:28:00,2026-04-05 19:55:27,-73.993063,40.706568,-73.988541,40.785131,2,5.19,86.85,app,101
1210,2026-04-16 14:47:00,2026-04-16 15:50:05,-73.769114,40.66398,-73.963334,40.627175,4,10.05,194.57,efectivo,144
1211,2026-04-02 16:50:00,2026-04-02 17:01:25,-73.945913,40.744686,-73.976968,40.792352,3,1.59,52.02,efectivo,163
1212,2026-04-11 06:19:00,2026-04-11 06:52:00,-73.997801,40.69248,-73.9408,40.755648,3,6.29,140.81,efectivo,114
1213,2026-04-06 08:09:00,2026-04-06 08:50:32,-73.95491,40.728443,-73.989259,40.764997,3,7.0,146.02,efectivo,175
1214,2026-04-03 18:35:00,2026-04-03 18:57:15,-74.001666,40.704686,-74.006596,40.722427,1,2.94,65.14,tarjeta,109
1215,2026-04-21 13:27:00,2026-04-21 14:51:07,-73.769714,40.66406,-73.97726,40.668849,3,16.3,260.4,tarjeta,120
1216,2026-04-24 12:44:00,2026-04-24 13:36:23,-73.994185,40.683841,-73.761925,40.633683,4,13.16,243.58,tarjeta,143
1217,2026-04-03 16:09:00,2026-04-03 16:28:37,-73.990372,40.697327,-73.991206,40.620261,4,2.64,67.15,efectivo,119
1218,2026-04-21 17:13:00,2026-04-21 18:26:42,-73.780616,40.64838,-73.938115,40.745345,1,15.45,283.95,efectivo,126
1219,2026-04-30 10:51:00,2026-04-30 11:25:34,-74.011456,40.697171,-73.951496,40.764435,4,5.72,116.32,tarjeta,122
1220,2026-04-14 14:38:00,2026-04-14 15:09:46,-73.997337,40.714266,-73.935285,40.749099,4,7.83,131.5,tarjeta,101
1221,2026-04-15 19:04:00,2026-04-15 19:21:51,-74.001037,40.709853,-73.991687,40.706456,4,4.28,76.05,tarjeta,172
1222,2026-04-11 12:05:00,2026-04-11 13:02:08,-74.001667,40.693743,-74.005859,40.717658,3,8.8,145.66,tarjeta,172
1223,2026-04-23 17:58:00,2026-04-23 19:01:27,-73.947837,40.732636,-73.757161,40.633678,2,16.39,284.23,tarjeta,157
1224,2026-04-20 21:13:00,2026-04-20 21:48:45,-73.954557,40.805589,-74.00424,40.710333,4,8.2,139.67,tarjeta,114
1225,2026-04-18 06:04:00,2026-04-18 07:12:46,-73.965458,40.797338,-73.778832,40.657892,1,15.15,240.85,app,124
1226,2026-04-23 19:52:00,2026-04-23 20:42:51,-73.965856,40.632322,-73.95108,40.743245,4,7.93,179.59,efectivo,151
1227,2026-04-29 19:38:00,2026-04-29 20:12:37,-73.997125,40.721996,-73.95841,40.740174,1,6.11,114.5,app,148
1228,2026-04-05 13:53:00,2026-04-05 14:59:29,-74.004464,40.703277,-73.783765,40.649859,2,11.93,210.44,tarjeta,112
1229,2026-04-05 06:01:00,2026-04-05 06:15:17,-73.97594,40.796618,-73.980506,40.794229,1,1.58,51.17,app,142
1230,2026-04-29 15:59:00,2026-04-29 16:12:19,-73.936335,40.757062,-73.995678,40.709074,3,2.68,62.42,tarjeta,102
1231,2026-04-18 21:51:00,2026-04-18 22:15:37,-74.007734,40.706093,-74.006941,40.71288,4,5.48,110.0,app,105
1232,2026-04-28 11:56:00,2026-04-28 12:11:33,-73.968487,40.667903,-73.995249,40.705589,1,2.07,54.8,tarjeta,104
1233,2026-04-25 09:53:00,2026-04-25 11:10:23,-73.966164,40.790347,-73.786099,40.638771,3,14.49,272.06,app,175
1234,2026-04-07 15:02:00,2026-04-07 15:33:06,-73.991688,40.650749,-73.991581,40.705488,2,4.56,102.54,app,149
1235,2026-04-16 09:22:00,2026-04-16 10:12:35,-73.962427,40.760915,-73.808772,40.669452,2,13.21,199.03,app,170
1236,2026-04-23 19:31:00,2026-04-23 20:01:16,-73.933813,40.753408,-73.997802,40.627332,3,5.03,113.2,app,151
1237,2026-04-09 08:19:00,2026-04-09 09:09:04,-74.009366,40.707587,-73.999671,40.70847,4,8.43,172.34,efectivo,154
1238,2026-04-27 16:10:00,2026-04-27 16:44:19,-73.956375,40.742302,-73.987899,40.794043,4,7.74,158.03,efectivo,100
1239,2026-04-26 09:04:00,2026-04-26 09:39:42,-74.013874,40.701691,-73.997374,40.712053,2,8.5,131.48,tarjeta,115
1240,2026-04-03 08:08:00,2026-04-03 09:05:24,-73.988035,40.795013,-73.991888,40.697952,4,9.02,182.31,tarjeta,119
1241,2026-04-23 16:25:00,2026-04-23 16:57:45,-73.995984,40.668432,-73.996375,40.723131,1,6.78,133.31,tarjeta,142
1242,2026-04-10 22:17:00,2026-04-10 22:44:11,-73.975768,40.779779,-73.976412,40.630918,1,7.1,145.93,app,171
1243,2026-04-16 18:52:00,2026-04-16 19:09:08,-73.952535,40.736205,-73.988021,40.766926,4,3.99,71.0,app,108
1244,2026-04-13 19:57:00,2026-04-13 20:23:16,-73.987575,40.798671,-74.008236,40.663182,3,5.71,91.8,efectivo,164
1245,2026-04-03 11:39:00,2026-04-03 12:14:35,-73.966193,40.640289,-73.951751,40.790428,3,8.74,147.42,tarjeta,147
1246,2026-04-10 19:57:00,2026-04-10 20:11:59,-73.997938,40.691955,-74.007049,40.703467,3,3.11,59.91,efectivo,163
1247,2026-04-23 11:00:00,2026-04-23 11:36:21,-73.964084,40.779771,-74.00953,40.692605,3,8.93,149.99,app,143
1248,2026-04-01 18:12:00,2026-04-01 19:27:24,-74.004246,40.722325,-73.806589,40.663646,3,19.59,315.64,app,104
1249,2026-04-02 17:39:00,2026-04-02 18:06:03,-74.008384,40.70295,-73.966982,40.736857,1,7.34,115.85,app,169
1250,2026-04-05 18:40:00,2026-04-05 19:46:40,-73.76309,40.651411,-73.976099,40.642793,4,16.13,254.66,tarjeta,180
1251,2026-04-01 12:58:00,2026-04-01 13:41:13,-74.004561,40.70166,-73.933773,40.726426,3,8.72,139.92,tarjeta,114
1252,2026-04-21 16:17:00,2026-04-21 17:38:56,-73.799866,40.630939,-73.788911,40.643744,2,15.9,255.41,app,176
1253,2026-04-24 10:57:00,2026-04-24 11:18:33,-73.965886,40.747102,-73.959927,40.736822,3,4.09,86.14,tarjeta,143
1254,2026-04-15 19:39:00,2026-04-15 20:57:22,-74.015818,40.705557,-73.750605,40.643165,4,20.24,266.06,app,139
1255,2026-04-03 03:08:00,2026-04-03 03:19:22,-73.996077,40.712662,-74.018948,40.696599,1,1.45,51.27,efectivo,147
1256,2026-04-16 06:28:00,2026-04-16 06:47:10,-73.937069,40.737848,-73.995336,40.708139,4,2.78,66.98,efectivo,142
1257,2026-04-11 17:04:00,2026-04-11 17:23:36,-74.013677,40.717503,-74.009612,40.630899,4,4.25,79.32,tarjeta,101
1258,2026-04-05 05:22:00,2026-04-05 07:05:19,-73.762413,40.647331,-73.788793,40.666057,4,23.83,386.26,app,104
1259,2026-04-28 18:03:00,2026-04-28 18:36:51,-73.950757,40.758211,-74.013331,40.706444,3,4.82,103.73,app,156
1260,2026-04-12 17:06:00,2026-04-12 18:32:29,-73.805152,40.664184,-74.015217,40.693148,4,21.92,313.9,tarjeta,158
1261,2026-04-29 08:42:00,2026-04-29 09:07:45,-73.998144,40.716225,-73.996805,40.703444,4,4.79,99.23,tarjeta,153
1262,2026-04-03 10:40:00,2026-04-03 12:12:54,-74.008727,40.708372,-73.764344,40.664815,2,15.72,279.31,app,118
1263,2026-04-21 13:00:00,2026-04-21 14:20:05,-73.80072,40.633332,-74.019277,40.703345,4,19.76,352.46,tarjeta,137
1264,2026-04-18 09:06:00,2026-04-18 10:46:55,-73.805274,40.633579,-73.975393,40.687903,4,17.12,282.51,app,127
1265,2026-04-21 18:40:00,2026-04-21 18:53:02,-73.996224,40.706811,-73.981561,40.794788,4,1.98,50.06,tarjeta,131
1266,2026-04-17 21:03:00,2026-04-17 22:36:40,-73.783803,40.65699,-73.96751,40.674224,4,18.61,336.94,app,164
1267,2026-04-11 20:25:00,2026-04-11 20:46:37,-73.976411,40.762673,-73.997205,40.6452,4,2.9,68.41,tarjeta,152
1268,2026-04-25 02:38:00,2026-04-25 03:18:09,-73.960166,40.739193,-73.992451,40.709968,3,6.95,122.43,app,146
1269,2026-04-10 09:22:00,2026-04-10 10:40:21,-73.751074,40.631362,-73.789282,40.666667,1,13.73,255.48,app,152
1270,2026-04-14 04:27:00,2026-04-14 04:52:00,-73.940428,40.734697,-73.967245,40.801655,2,3.25,77.98,app,108
1271,2026-04-30 08:14:00,2026-04-30 08:55:34,-73.990119,40.697855,-73.980131,40.777753,3,7.61,126.12,app,102
1272,2026-04-28 19:06:00,2026-04-28 19:58:25,-74.017818,40.699161,-73.997338,40.700495,2,8.13,167.6,tarjeta,117
1273,2026-04-22 08:54:00,2026-04-22 09:21:20,-74.006893,40.709289,-73.948024,40.755937,3,7.96,133.14,tarjeta,127
1274,2026-04-10 08:57:00,2026-04-10 10:22:12,-73.963772,40.778165,-73.751421,40.651887,4,17.26,305.05,tarjeta,134
1275,2026-04-22 16:12:00,2026-04-22 17:26:22,-73.805511,40.664764,-73.991799,40.702366,4,17.28,231.02,tarjeta,104
1276,2026-04-21 16:37:00,2026-04-21 16:46:22,-74.007568,40.699377,-73.963748,40.795527,2,1.81,55.83,efectivo,103
1277,2026-04-16 14:40:00,2026-04-16 15:59:47,-74.007324,40.69034,-73.76426,40.661959,1,22.46,311.43,efectivo,137
1278,2026-04-29 18:23:00,2026-04-29 19:43:27,-74.01876,40.695398,-73.781065,40.632625,2,16.43,239.89,tarjeta,165
1279,2026-04-30 17:18:00,2026-04-30 17:34:35,-73.990395,40.702292,-73.977444,40.622153,1,2.18,57.32,efectivo,159
1280,2026-04-09 21:19:00,2026-04-09 21:56:36,-73.934696,40.728967,-74.00235,40.706771,3,9.06,151.97,efectivo,164
1281,2026-04-16 10:59:00,2026-04-16 12:26:13,-73.754978,40.663464,-73.977766,40.796924,4,20.08,278.57,efectivo,140
1282,2026-04-03 07:40:00,2026-04-03 08:01:23,-73.954271,40.735308,-73.95935,40.792894,3,6.25,112.28,tarjeta,179
1283,2026-04-19 08:18:00,2026-04-19 10:03:37,-73.956879,40.793447,-73.754968,40.650486,1,18.28,309.69,app,166
1284,2026-04-13 20:32:00,2026-04-13 20:56:07,-73.965049,40.680082,-73.951488,40.755465,2,4.35,80.67,tarjeta,116
1285,2026-04-28 10:58:00,2026-04-28 11:14:51,-74.004626,40.715898,-74.011294,40.700158,3,1.55,61.08,efectivo,178
1286,2026-04-26 16:46:00,2026-04-26 17:20:55,-74.010397,40.721177,-73.987373,40.681847,4,5.24,120.78,tarjeta,165
1287,2026-04-14 05:40:00,2026-04-14 06:12:18,-73.964503,40.75448,-74.010694,40.706981,2,8.28,143.84,tarjeta,142
1288,2026-04-14 15:04:00,2026-04-14 16:32:13,-74.012097,40.713888,-73.796275,40.651582,4,18.28,309.02,efectivo,140
1289,2026-04-30 16:39:00,2026-04-30 17:33:13,-73.944506,40.740864,-74.016377,40.707202,3,8.58,172.81,efectivo,102
1290,2026-04-27 21:13:00,2026-04-27 23:21:15,-74.011965,40.690568,-73.79872,40.668607,2,22.93,407.05,efectivo,132
1291,2026-04-14 19:59:00,2026-04-14 20:11:38,-73.98513,40.761144,-73.965607,40.74293,1,3.19,72.41,app,119
1292,2026-04-18 18:44:00,2026-04-18 19:13:14,-73.999371,40.707737,-74.008515,40.704316,2,5.0,90.89,tarjeta,177
1293,2026-04-02 09:08:00,2026-04-02 09:42:55,-74.014047,40.715882,-73.997329,40.703197,4,5.94,122.01,app,145
1294,2026-04-28 06:24:00,2026-04-28 07:39:11,-73.763941,40.659834,-73.996491,40.714527,3,15.45,291.1,app,136
1295,2026-04-17 18:28:00,2026-04-17 19:05:59,-74.015875,40.694092,-73.963179,40.746245,2,8.35,148.74,efectivo,156
1296,2026-04-23 19:02:00,2026-04-23 19:39:39,-73.953264,40.791222,-73.955122,40.762111,4,5.98,129.43,tarjeta,129
1297,2026-04-27 08:04:00,2026-04-27 08:29:46,-73.950751,40.787313,-73.969609,40.748245,3,5.05,108.99,efectivo,169
1298,2026-04-06 10:33:00,2026-04-06 11:18:27,-73.959343,40.734401,-74.006784,40.706143,2,8.59,178.07,app,149
1299,2026-04-03 21:26:00,2026-04-03 21:59:59,-73.936561,40.758446,-73.953952,40.776815,1,7.74,155.65,tarjeta,115
1300,2026-04-01 21:38:00,2026-04-01 22:19:41,-73.93949,40.737748,-73.968737,40.804482,4,8.28,137.73,efectivo,137
1301,2026-04-11 07:49:00,2026-04-11 08:18:30,-74.007158,40.713294,-73.976842,40.685368,3,4.2,96.52,efectivo,122
1302,2026-04-10 20:39:00,2026-04-10 20:50:30,-73.99875,40.719755,-74.011132,40.716373,4,1.3,40.73,tarjeta,163
1303,2026-04-22 16:49:00,2026-04-22 17:21:32,-74.012882,40.705172,-73.955456,40.732362,3,5.62,106.66,efectivo,145
1304,2026-04-02 15:36:00,2026-04-02 17:20:20,-73.966245,40.673184,-73.762952,40.665265,3,22.35,358.98,tarjeta,119
1305,2026-04-24 16:11:00,2026-04-24 16:37:58,-74.002621,40.71661,-73.961648,40.743544,3,4.03,91.3,efectivo,151
1306,2026-04-26 07:56:00,2026-04-26 08:22:45,-74.016882,40.7056,-73.97098,40.680607,4,4.21,97.92,tarjeta,156
1307,2026-04-03 01:48:00,2026-04-03 02:39:34,-73.796958,40.654483,-74.01466,40.714045,3,9.52,148.63,efectivo,139
1308,2026-04-03 08:05:00,2026-04-03 09:10:07,-74.006648,40.710679,-73.767845,40.66733,4,17.61,300.08,app,160
1309,2026-04-15 16:11:00,2026-04-15 16:50:21,-74.010722,40.707681,-73.944504,40.754634,4,7.42,112.61,efectivo,142
1310,2026-04-30 16:18:00,2026-04-30 16:41:04,-74.018396,40.697578,-73.951654,40.746117,3,4.33,93.95,tarjeta,139
1311,2026-04-24 13:53:00,2026-04-24 14:12:51,-74.00128,40.705225,-73.99616,40.703631,2,3.97,85.77,tarjeta,131
1312,2026-04-09 05:46:00,2026-04-09 06:26:50,-74.004194,40.705128,-73.953455,40.729999,3,7.41,154.08,app,121
1313,2026-04-23 08:09:00,2026-04-23 08:41:24,-73.964878,40.773392,-74.003083,40.659844,4,4.52,90.26,app,172
1314,2026-04-25 17:45:00,2026-04-25 18:15:35,-73.996985,40.709575,-73.939408,40.737378,3,6.78,147.33,efectivo,117
1315,2026-04-24 20:12:00,2026-04-24 21:33:27,-74.006146,40.707561,-73.787927,40.657328,4,20.65,279.25,tarjeta,148
1316,2026-04-13 18:06:00,2026-04-13 18:34:03,-74.001737,40.696738,-74.004661,40.718066,2,4.02,93.32,tarjeta,102
1317,2026-04-19 08:30:00,2026-04-19 09:12:32,-74.019345,40.690963,-74.01066,40.696004,4,7.81,161.35,efectivo,119
1318,2026-04-08 07:56:00,2026-04-08 08:17:41,-73.935274,40.7573,-73.973499,40.808781,4,4.56,92.72,efectivo,176
1319,2026-04-12 06:55:00,2026-04-12 07:24:18,-73.963881,40.798938,-74.009355,40.702909,2,3.8,80.39,efectivo,158
1320,2026-04-05 13:55:00,2026-04-05 14:30:30,-74.004503,40.698702,-73.94333,40.758505,2,5.64,120.7,tarjeta,160
1321,2026-04-13 21:22:00,2026-04-13 22:38:56,-73.96623,40.725656,-73.76427,40.641243,4,16.44,258.37,efectivo,158
1322,2026-04-17 13:16:00,2026-04-17 14:12:14,-73.787009,40.634067,-73.757814,40.654541,4,13.91,175.9,efectivo,169
1323,2026-04-04 03:36:00,2026-04-04 04:32:49,-73.777542,40.646965,-74.003842,40.722694,4,13.66,217.18,tarjeta,166
1324,2026-04-13 08:47:00,2026-04-13 09:04:54,-73.963167,40.787384,-73.971216,40.802488,2,3.98,82.48,app,138
1325,2026-04-08 07:30:00,2026-04-08 07:58:31,-74.016472,40.699432,-74.001498,40.691086,4,4.79,90.03,tarjeta,118
1326,2026-04-14 20:52:00,2026-04-14 22:56:02,-73.991586,40.720153,-73.795585,40.669636,3,24.36,425.58,tarjeta,164
1327,2026-04-30 11:28:00,2026-04-30 11:52:02,-73.967914,40.794181,-74.014199,40.696893,4,4.04,85.15,app,180
1328,2026-04-30 04:31:00,2026-04-30 04:52:23,-73.99758,40.704223,-74.003999,40.719954,3,4.62,81.79,app,166
1329,2026-04-16 17:52:00,2026-04-16 18:46:47,-73.965122,40.727074,-73.980548,40.803014,3,8.4,163.34,efectivo,105
1330,2026-04-06 23:29:00,2026-04-07 00:32:32,-73.792203,40.641497,-73.996679,40.710265,2,16.4,272.34,app,142
1331,2026-04-06 17:10:00,2026-04-06 17:29:19,-73.999604,40.703146,-74.011877,40.708385,3,4.26,85.35,tarjeta,102
1332,2026-04-22 06:07:00,2026-04-22 07:11:04,-73.996833,40.705581,-73.80048,40.654494,1,15.58,225.29,app,114
1333,2026-04-21 16:10:00,2026-04-21 16:39:53,-73.961042,40.733955,-73.963327,40.731535,1,7.55,134.1,tarjeta,139
1334,2026-04-12 16:28:00,2026-04-12 16:45:41,-73.937096,40.738978,-73.948366,40.734495,4,1.73,56.03,efectivo,141
1335,2026-04-03 02:27:00,2026-04-03 03:01:37,-74.009596,40.709425,-74.002806,40.691484,4,8.38,143.81,efectivo,105
1336,2026-04-14 19:00:00,2026-04-14 20:03:27,-73.944733,40.72671,-73.760549,40.639626,4,14.31,228.37,tarjeta,103
1337,2026-04-22 20:37:00,2026-04-22 20:58:39,-73.994732,40.6904,-73.965137,40.788565,3,3.04,68.95,app,152
1338,2026-04-04 17:50:00,2026-04-04 19:24:34,-73.776043,40.65958,-73.995801,40.709821,3,16.83,236.25,tarjeta,109
1339,2026-04-29 15:45:00,2026-04-29 17:18:15,-73.798672,40.643459,-73.944242,40.747597,3,20.03,328.21,app,156
1340,2026-04-02 10:21:00,2026-04-02 11:09:01,-73.769136,40.638156,-73.99105,40.707295,1,11.03,185.38,app,178
1341,2026-04-13 08:25:00,2026-04-13 08:48:43,-73.953722,40.80385,-73.968706,40.732145,2,2.46,60.61,app,148
1342,2026-04-13 13:28:00,2026-04-13 14:00:06,-73.963566,40.788328,-74.004403,40.630062,1,7.59,127.58,efectivo,134
1343,2026-04-15 13:47:00,2026-04-15 15:56:16,-73.779289,40.633212,-73.932896,40.729819,2,21.82,407.07,tarjeta,114
1344,2026-04-08 07:15:00,2026-04-08 07:52:20,-73.991861,40.691632,-73.963425,40.68546,1,7.67,155.45,efectivo,153
1345,2026-04-19 12:38:00,2026-04-19 14:19:27,-73.961457,40.753748,-73.776768,40.66013,3,26.67,411.93,tarjeta,175
1346,2026-04-11 19:47:00,2026-04-11 20:32:29,-74.019347,40.694784,-73.961856,40.771626,2,7.33,169.5,app,172
1347,2026-04-04 13:27:00,2026-04-04 14:10:45,-73.997693,40.707505,-73.764038,40.658831,3,9.36,191.92,efectivo,122
1348,2026-04-25 19:34:00,2026-04-25 20:13:19,-74.001902,40.711403,-73.935056,40.746537,3,6.76,124.77,efectivo,169
1349,2026-04-18 16:07:00,2026-04-18 16:36:18,-73.962166,40.78651,-73.949496,40.736483,1,5.95,135.15,app,159
1350,2026-04-21 20:05:00,2026-04-21 20:18:12,-74.008095,40.628118,-73.967992,40.782152,2,1.94,55.97,tarjeta,178
1351,2026-04-08 06:53:00,2026-04-08 07:46:36,-73.773132,40.667475,-74.007248,40.707792,1,10.06,170.14,tarjeta,139
1352,2026-04-06 13:41:00,2026-04-06 13:59:30,-74.006857,40.691697,-73.994018,40.70307,4,3.29,75.28,app,150
1353,2026-04-10 12:28:00,2026-04-10 13:43:51,-73.765561,40.652995,-74.012556,40.696713,2,20.02,282.83,app,118
1354,2026-04-26 20:49:00,2026-04-26 21:33:08,-74.019247,40.704349,-73.996814,40.703062,3,9.38,176.77,app,137
1355,2026-04-06 08:39:00,2026-04-06 08:52:19,-74.006729,40.702979,-74.01631,40.704977,2,2.49,59.92,tarjeta,132
1356,2026-04-10 18:53:00,2026-04-10 19:20:18,-73.973845,40.807756,-74.019591,40.706242,3,5.33,115.86,tarjeta,180
1357,2026-04-15 16:26:00,2026-04-15 17:08:15,-73.989452,40.653764,-73.99104,40.699166,3,8.18,137.63,tarjeta,129
1358,2026-04-15 18:21:00,2026-04-15 19:02:32,-73.999838,40.69266,-74.001523,40.705253,1,7.44,165.85,efectivo,115
1359,2026-04-09 13:04:00,2026-04-09 14:06:02,-73.996461,40.703175,-73.795704,40.654941,1,12.57,207.77,tarjeta,177
1360,2026-04-15 07:27:00,2026-04-15 07:56:04,-73.970598,40.805117,-74.019107,40.695321,3,7.85,134.29,app,111
1361,2026-04-16 07:46:00,2026-04-16 08:06:19,-73.988487,40.671411,-74.006325,40.670352,3,2.54,64.41,efectivo,180
1362,2026-04-28 09:18:00,2026-04-28 09:56:47,-73.960748,40.740283,-73.991366,40.706279,4,5.57,130.56,app,175
1363,2026-04-04 08:14:00,2026-04-04 09:29:16,-73.938669,40.74477,-73.774832,40.632377,1,21.41,326.59,efectivo,147
1364,2026-04-21 19:27:00,2026-04-21 20:32:17,-74.015786,40.691227,-73.75831,40.643938,3,14.86,237.86,app,162
1365,2026-04-22 06:46:00,2026-04-22 08:21:02,-73.789497,40.669538,-73.995989,40.703364,4,19.42,366.67,tarjeta,142
1366,2026-04-05 18:00:00,2026-04-05 18:21:58,-73.959605,40.742422,-73.997761,40.700959,4,3.44,77.65,app,118
1367,2026-04-25 06:18:00,2026-04-25 07:43:09,-74.014191,40.711153,-73.804624,40.649798,3,18.02,314.95,app,137
1368,2026-04-15 09:19:00,2026-04-15 10:32:18,-73.953155,40.738806,-73.78254,40.644717,2,13.67,247.83,tarjeta,165
1369,2026-04-18 19:00:00,2026-04-18 19:34:20,-73.992405,40.696196,-74.011039,40.721653,4,6.63,112.43,efectivo,158
1370,2026-04-17 17:33:00,2026-04-17 18:04:59,-74.001723,40.694393,-73.943562,40.748779,3,3.93,85.52,tarjeta,153
1371,2026-04-21 20:45:00,2026-04-21 21:12:10,-73.958614,40.808446,-74.002683,40.716854,4,5.17,119.59,efectivo,152
1372,2026-04-04 08:40:00,2026-04-04 09:21:21,-74.005525,40.714284,-73.981679,40.671897,4,7.03,136.25,tarjeta,174
1373,2026-04-20 19:53:00,2026-04-20 20:27:48,-73.985848,40.776146,-73.961507,40.726564,2,4.78,97.77,efectivo,123
1374,2026-04-19 17:57:00,2026-04-19 18:09:27,-73.990457,40.718212,-73.96276,40.800554,4,2.43,55.61,app,114
1375,2026-04-22 17:43:00,2026-04-22 18:22:28,-73.940881,40.725853,-74.001237,40.714615,3,9.17,155.36,efectivo,152
1376,2026-04-24 08:53:00,2026-04-24 09:55:21,-73.80986,40.662708,-73.986837,40.767397,2,16.12,279.58,app,104
1377,2026-04-30 13:08:00,2026-04-30 13:26:22,-74.014027,40.708173,-74.005488,40.703414,1,2.61,66.44,efectivo,171
1378,2026-04-12 20:38:00,2026-04-12 21:15:59,-73.991482,40.697162,-73.969413,40.734894,4,8.47,166.83,tarjeta,165
1379,2026-04-30 12:45:00,2026-04-30 12:55:33,-74.018046,40.705709,-74.004769,40.71625,4,1.41,42.02,tarjeta,144
1380,2026-04-03 23:39:00,2026-04-03 23:58:01,-73.9731,40.785209,-74.00286,40.662429,2,2.05,59.78,efectivo,151
1381,2026-04-05 17:07:00,2026-04-05 17:34:43,-73.958686,40.789789,-73.995578,40.713377,4,5.1,110.55,tarjeta,101
1382,2026-04-09 06:33:00,2026-04-09 06:56:56,-73.98274,40.631667,-74.013577,40.714987,3,4.73,97.86,efectivo,169
